0.00e+00 1e-06 2.747349778062089e-01
6.00e-02 1e-06 2.666965285784302e-01
1.20e-01 1e-06 2.588956514286759e-01
1.80e-01 1e-06 2.513253250409362e-01
2.40e-01 1e-06 2.439787356104499e-01
3.00e-01 1e-06 2.368492707108197e-01
3.60e-01 1e-06 2.299305133423827e-01
4.20e-01 1e-06 2.232162361564772e-01
4.80e-01 1e-06 2.167003958504085e-01
5.40e-01 1e-06 2.103771277280689e-01
6.00e-01 1e-06 2.042407404213147e-01
6.60e-01 1e-06 1.982857107673514e-01
7.20e-01 1e-06 1.925066788375137e-01
7.80e-01 1e-06 1.868984431129685e-01
8.40e-01 1e-06 1.814559558029965e-01
9.00e-01 1e-06 1.761743183016397e-01
9.60e-01 1e-06 1.710487767786257e-01
1.02e+00 1e-06 1.660747179005994e-01
1.08e+00 1e-06 1.612476646788114e-01
1.14e+00 1e-06 1.565632724395263e-01
1.20e+00 1e-06 1.520173249135228e-01
1.26e+00 1e-06 1.476057304411668e-01
1.32e+00 1e-06 1.433245182896417e-01
1.38e+00 1e-06 1.391698350790205e-01
1.44e+00 1e-06 1.351379413139642e-01
1.50e+00 1e-06 1.312252080179232e-01
1.56e+00 1e-06 1.274281134668137e-01
1.62e+00 1e-06 1.237432400192281e-01
1.68e+00 1e-06 1.201672710403272e-01
1.74e+00 1e-06 1.166969879166448e-01
1.80e+00 1e-06 1.133292671591184e-01
1.86e+00 1e-06 1.100610775917383e-01
1.92e+00 1e-06 1.068894776232845e-01
1.98e+00 1e-06 1.038116125996959e-01
2.04e+00 1e-06 1.008247122346892e-01
2.10e+00 1e-06 9.792608811631401e-02
2.16e+00 1e-06 9.511313128720084e-02
2.22e+00 1e-06 9.238330989632318e-02
2.28e+00 1e-06 8.973416692016076e-02
2.34e+00 1e-06 8.716331795121256e-02
2.40e+00 1e-06 8.466844905186897e-02
2.46e+00 1e-06 8.224731467171191e-02
2.52e+00 1e-06 7.989773562636775e-02
2.58e+00 1e-06 7.761759713609433e-02
2.64e+00 1e-06 7.540484692233645e-02
2.70e+00 1e-06 7.325749336053661e-02
2.76e+00 1e-06 7.117360368753850e-02
2.82e+00 1e-06 6.915130226196961e-02
2.88e+00 1e-06 6.718876887603749e-02
2.94e+00 1e-06 6.528423711721984e-02
3.00e+00 1e-06 6.343599277837396e-02
3.06e+00 1e-06 6.164237231483465e-02
3.12e+00 1e-06 5.990176134711175e-02
3.18e+00 1e-06 5.821259320783951e-02
3.24e+00 1e-06 5.657334753167030e-02
3.30e+00 1e-06 5.498254888684321e-02
3.36e+00 1e-06 5.343876544719571e-02
3.42e+00 1e-06 5.194060770342369e-02
3.48e+00 1e-06 5.048672721242900e-02
3.54e+00 1e-06 4.907581538362989e-02
3.60e+00 1e-06 4.770660230114102e-02
3.66e+00 1e-06 4.637785558076351e-02
3.72e+00 1e-06 4.508837926075593e-02
3.78e+00 1e-06 4.383701272538800e-02
3.84e+00 1e-06 4.262262966030812e-02
3.90e+00 1e-06 4.144413703878443e-02
3.96e+00 1e-06 4.030047413790686e-02
4.02e+00 1e-06 3.919061158386510e-02
4.08e+00 1e-06 3.811355042544255e-02
4.14e+00 1e-06 3.706832123489281e-02
4.20e+00 1e-06 3.605398323538929e-02
4.26e+00 1e-06 3.506962345426255e-02
4.32e+00 1e-06 3.411435590126333e-02
4.38e+00 1e-06 3.318732077111143e-02
4.44e+00 1e-06 3.228768366961294e-02
4.50e+00 1e-06 3.141463486264921e-02
4.56e+00 1e-06 3.056738854736139e-02
4.62e+00 1e-06 2.974518214487493e-02
4.68e+00 1e-06 2.894727561392694e-02
4.74e+00 1e-06 2.817295078477927e-02
4.80e+00 1e-06 2.742151071281721e-02
4.86e+00 1e-06 2.669227905125226e-02
4.92e+00 1e-06 2.598459944236441e-02
4.98e+00 1e-06 2.529783492673583e-02
5.04e+00 1e-06 2.463136736994448e-02
5.10e+00 1e-06 2.398459690620132e-02
5.16e+00 1e-06 2.335694139843068e-02
5.22e+00 1e-06 2.274783591430756e-02
5.28e+00 1e-06 2.215673221778034e-02
5.34e+00 1e-06 2.158309827562151e-02
5.40e+00 1e-06 2.102641777856164e-02
5.46e+00 1e-06 2.048618967657632e-02
5.52e+00 1e-06 1.996192772790728e-02
5.58e+00 1e-06 1.945316006141200e-02
5.64e+00 1e-06 1.895942875184773e-02
5.70e+00 1e-06 1.848028940770804e-02
5.76e+00 1e-06 1.801531077124032e-02
5.82e+00 1e-06 1.756407433028474e-02
5.88e+00 1e-06 1.712617394158505e-02
5.94e+00 1e-06 1.670121546523232e-02
6.00e+00 1e-06 1.628881640991222e-02
