0.00e+00 1e-06 2.747349778062089e-01
6.00e-02 1e-06 2.706751549638964e-01
1.20e-01 1e-06 2.667353180195761e-01
1.80e-01 1e-06 2.629119208540510e-01
2.40e-01 1e-06 2.592015221517852e-01
3.00e-01 1e-06 2.556007823034871e-01
3.60e-01 1e-06 2.521064604002361e-01
4.20e-01 1e-06 2.487154113164455e-01
4.80e-01 1e-06 2.454245828790370e-01
5.40e-01 1e-06 2.422310131202796e-01
6.00e-01 1e-06 2.391318276118179e-01
6.60e-01 1e-06 2.361242368774930e-01
7.20e-01 1e-06 2.332055338826255e-01
7.80e-01 1e-06 2.303730915975017e-01
8.40e-01 1e-06 2.276243606328693e-01
9.00e-01 1e-06 2.249568669453154e-01
9.60e-01 1e-06 2.223682096104599e-01
1.02e+00 1e-06 2.198560586619617e-01
1.08e+00 1e-06 2.174181529943920e-01
1.14e+00 1e-06 2.150522983280864e-01
1.20e+00 1e-06 2.127563652341452e-01
1.26e+00 1e-06 2.105282872178038e-01
1.32e+00 1e-06 2.083660588584477e-01
1.38e+00 1e-06 2.062677340045986e-01
1.44e+00 1e-06 2.042314240222469e-01
1.50e+00 1e-06 2.022552960949534e-01
1.56e+00 1e-06 2.003375715741911e-01
1.62e+00 1e-06 1.984765243784408e-01
1.68e+00 1e-06 1.966704794396020e-01
1.74e+00 1e-06 1.949178111953179e-01
1.80e+00 1e-06 1.932169421258602e-01
1.86e+00 1e-06 1.915663413342540e-01
1.92e+00 1e-06 1.899645231683683e-01
1.98e+00 1e-06 1.884100458837276e-01
2.04e+00 1e-06 1.869015103458454e-01
2.10e+00 1e-06 1.854375587709084e-01
2.16e+00 1e-06 1.840168735036795e-01
2.22e+00 1e-06 1.826381758315191e-01
2.28e+00 1e-06 1.813002248334573e-01
2.34e+00 1e-06 1.800018162632814e-01
2.40e+00 1e-06 1.787417814656331e-01
2.46e+00 1e-06 1.775189863241397e-01
2.52e+00 1e-06 1.763323302406325e-01
2.58e+00 1e-06 1.751807451445348e-01
2.64e+00 1e-06 1.740631945315258e-01
2.70e+00 1e-06 1.729786725306168e-01
2.76e+00 1e-06 1.719262029987996e-01
2.82e+00 1e-06 1.709048386424517e-01
2.88e+00 1e-06 1.699136601647082e-01
2.94e+00 1e-06 1.689517754380326e-01
3.00e+00 1e-06 1.680183187012418e-01
3.06e+00 1e-06 1.671124497802624e-01
3.12e+00 1e-06 1.662333533319175e-01
3.18e+00 1e-06 1.653802381100628e-01
3.24e+00 1e-06 1.645523362534117e-01
3.30e+00 1e-06 1.637489025944081e-01
3.36e+00 1e-06 1.629692139885255e-01
3.42e+00 1e-06 1.622125686633882e-01
3.48e+00 1e-06 1.614782855871282e-01
3.54e+00 1e-06 1.607657038554115e-01
3.60e+00 1e-06 1.600741820965787e-01
3.66e+00 1e-06 1.594030978943679e-01
3.72e+00 1e-06 1.587518472276974e-01
3.78e+00 1e-06 1.581198439270065e-01
3.84e+00 1e-06 1.575065191466632e-01
3.90e+00 1e-06 1.569113208529643e-01
3.96e+00 1e-06 1.563337133272686e-01
4.02e+00 1e-06 1.557731766838132e-01
4.08e+00 1e-06 1.552292064017816e-01
4.14e+00 1e-06 1.547013128712009e-01
4.20e+00 1e-06 1.541890209522598e-01
4.26e+00 1e-06 1.536918695476503e-01
4.32e+00 1e-06 1.532094111875497e-01
4.38e+00 1e-06 1.527412116268669e-01
4.44e+00 1e-06 1.522868494543929e-01
4.50e+00 1e-06 1.518459157135022e-01
4.56e+00 1e-06 1.514180135340639e-01
4.62e+00 1e-06 1.510027577752324e-01
4.68e+00 1e-06 1.505997746787940e-01
4.74e+00 1e-06 1.502087015327598e-01
4.80e+00 1e-06 1.498291863449002e-01
4.86e+00 1e-06 1.494608875259280e-01
4.92e+00 1e-06 1.491034735820452e-01
4.98e+00 1e-06 1.487566228165763e-01
5.04e+00 1e-06 1.484200230404190e-01
5.10e+00 1e-06 1.480933712910537e-01
5.16e+00 1e-06 1.477763735598565e-01
5.22e+00 1e-06 1.474687445274711e-01
5.28e+00 1e-06 1.471702073070028e-01
5.34e+00 1e-06 1.468804931948013e-01
5.40e+00 1e-06 1.465993414286094e-01
5.46e+00 1e-06 1.463264989528593e-01
5.52e+00 1e-06 1.460617201909053e-01
5.58e+00 1e-06 1.458047668239885e-01
5.64e+00 1e-06 1.455554075767338e-01
5.70e+00 1e-06 1.453134180089865e-01
5.76e+00 1e-06 1.450785803138007e-01
5.82e+00 1e-06 1.448506831213989e-01
5.88e+00 1e-06 1.446295213089243e-01
5.94e+00 1e-06 1.444148958158169e-01
6.00e+00 1e-06 1.442066134646451e-01
